Airline,SourceAirport,DestinationAirport,SourceAirport_City,SourceAirport_Country,SourceAirport_Latitude,SourceAirport_Longitude,SourceAirport_Altitude,DestinationAirport_City,DestinationAirport_Country,DestinationAirport_Latitude,DestinationAirport_Longitude,DestinationAirport_Altitude,Distance,FlyTime,Price
Delta Air Lines,St Louis Lambert International Airport,John F Kennedy International Airport,St. Louis,United States,38.748697,-90.370003,618,New York,United States,40.63980103,-73.77890015,13,1432.8264174114177,2.661739739305847,217.986370624935
Delta Air Lines,San Antonio International Airport,John F Kennedy International Airport,San Antonio,United States,29.533700942993164,-98.46980285644533,809,New York,United States,40.63980103,-73.77890015,13,2550.852992123045,3.974787269073969,255.9807379449411
Delta Air Lines,Detroit Metropolitan Wayne County Airport,John F Kennedy International Airport,Detroit,United States,42.212398529052734,-83.35340118408203,645,New York,United States,40.63980103,-73.77890015,13,816.7229271645703,1.8891644584261333,128.44324603561168
Delta Air Lines,Minneapolis-St Paul International/Wold-Chamberlain Airport,John F Kennedy International Airport,Minneapolis,United States,44.882,-93.221802,841,New York,United States,40.63980103,-73.77890015,13,1651.273973043352,2.1999081146174326,260.86037681310637
Delta Air Lines,Philadelphia International Airport,John F Kennedy International Airport,Philadelphia,United States,39.87189865112305,-75.24109649658203,36,New York,United States,40.63980103,-73.77890015,13,150.6196040164646,1.0136658935550438,76.93369390690751
Delta Air Lines,Richmond International Airport,John F Kennedy International Airport,Richmond,United States,37.50519943237305,-77.3197021484375,167,New York,United States,40.63980103,-73.77890015,13,463.50548182776316,1.5647194812437908,91.3790494278634
Delta Air Lines,Louisville International Standiford Field,John F Kennedy International Airport,Louisville,United States,38.1744,-85.736,501,New York,United States,40.63980103,-73.77890015,13,1062.2873141384694,1.9270381683801125,166.2989641480203
Hawaiian Airlines,Daniel K Inouye International Airport,John F Kennedy International Airport,Honolulu,United States,21.32062,-157.924228,13,New York,United States,40.63980103,-73.77890015,13,8006.746544346022,10.88443310123104,866.4049281733608
Pegasus Airlines,Sabiha Gökçen International Airport,Dubai International Airport,Istanbul,Turkey,40.898601532,29.3092002869,312,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,2967.4999073562553,4.404129157829025,316.1234919695205
Turkish Airlines,Atatürk International Airport,Dubai International Airport,Istanbul,Turkey,40.976898,28.8146,163,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,3008.3631780961928,3.772668577026617,319.08794252001616
Emirates,Los Angeles International Airport,Dubai International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,13400.07702805104,17.187512155169355,1381.6404695519184
Emirates,Dallas Fort Worth International Airport,Dubai International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,12919.388633956674,16.26594355451695,1321.3272921353284
Emirates,John F Kennedy International Airport,Dubai International Airport,New York,United States,40.63980103,-73.77890015,13,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,11001.514516159175,14.016129279667766,1193.3774280936314
Emirates,Imam Khomeini International Airport,Dubai International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,1199.863567129553,2.4562992877909715,145.01874067652136
Emirates,General Edward Lawrence Logan International Airport,Dubai International Airport,Boston,United States,42.36429977,-71.00520325,20,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,10702.11770775783,13.871058134283086,1089.037321865415
Emirates,Hamad International Airport,Dubai International Airport,Doha,Qatar,25.273056,51.608056,13,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,377.7326795134396,0.9585109737737427,67.64228315640283
Emirates,Lester B. Pearson International Airport,Dubai International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,11082.190197891827,13.993969363242694,1142.9166869482106
Emirates,Washington Dulles International Airport,Dubai International Airport,Washington,United States,38.94449997,-77.45580292,312,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,11355.261764484276,14.803228951525977,1150.5040814541874
Emirates,George Bush Intercontinental Houston Airport,Dubai International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,13124.814546645563,16.689634409631065,1323.0434945117033
Emirates,Seattle Tacoma International Airport,Dubai International Airport,Seattle,United States,47.449001,-122.308998,433,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,11927.651301629203,15.787069893822888,1246.3408730416486
Emirates,San Francisco International Airport,Dubai International Airport,San Francisco,United States,37.61899948120117,-122.375,13,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,13020.071234402798,16.337142670956837,1356.6819153846307
Iran Air,Ahwaz Airport,Dubai International Airport,Ahwaz,Iran,31.3374004364,48.7620010376,66,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,935.3050273548159,1.2273861105924262,180.3829201042201
Iran Air,Bandar Abbas International Airport,Dubai International Airport,Bandar Abbas,Iran,27.218299865722656,56.37779998779297,22,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,240.7911991333156,0.5933159939412895,83.5239976855689
Iran Air,Esfahan Shahid Beheshti International Airport,Dubai International Airport,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,900.4769819780219,1.4537622807736996,111.03856452692631
Delta Air Lines,Hartsfield Jackson Atlanta International Airport,Dubai International Airport,Atlanta,United States,33.6367,-84.428101,1026,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,12209.38359947399,15.249562597264331,1315.141420739467
Iran Aseman Airlines,Mashhad International Airport,Dubai International Airport,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,1287.3462847319167,1.853749149661902,176.37588416412575
Iran Aseman Airlines,Shiraz Shahid Dastghaib International Airport,Dubai International Airport,Shiraz,Iran,29.53919982910156,52.58980178833008,4920,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,549.6707714524476,0.8403729046804598,79.31636496005808
Iran Aseman Airlines,Tabriz International Airport,Dubai International Airport,Tabriz,Iran,38.1338996887207,46.23500061035156,4459,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,1670.4498360531838,2.201523145166717,225.24535002268397
Iran Aseman Airlines,Zahedan International Airport,Dubai International Airport,Zahedan,Iran,29.47570037841797,60.90620040893555,4564,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,720.9009163408856,1.2029720247310307,86.76507441341943
Iran Aseman Airlines,Bandar Lengeh Airport,Dubai International Airport,Bandar Lengeh,Iran,26.531999588,54.824798584,67,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,152.13724439168877,0.3155067364176758,87.8498492988623
Iran Aseman Airlines,Bushehr Airport,Dubai International Airport,Bushehr,Iran,28.9447994232,50.8345985413,68,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,607.823920499681,0.7903266265156916,105.43242019493621
Iran Aseman Airlines,Lar Airport,Dubai International Airport,Lar,Iran,27.6746997833,54.3833007812,2641,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,286.4601701083545,0.9280782162450566,69.17001581432007
VRG Linhas Aereas,Bateen Airport,Dubai International Airport,Abu Dhabi,United Arab Emirates,24.428300857543945,54.458099365234375,16,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,129.49314881363992,0.6078085704224915,86.69946723795648
VRG Linhas Aereas,Sir Bani Yas Airport,Dubai International Airport,Sir Bani Yas Island,United Arab Emirates,24.283611,52.580278,25,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,301.04249831483173,0.9378980179899916,86.77201217095198
Kish Air,Kish International Airport,Dubai International Airport,Kish Island,Iran,26.5261993408,53.9802017212,101,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,198.04360669724431,0.7981667556441867,39.36090378634923
Pegasus Airlines,Sabiha Gökçen International Airport,Trabzon International Airport,Istanbul,Turkey,40.898601532,29.3092002869,312,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,879.7681836803933,1.681309575659965,146.05711926909515
Pegasus Airlines,Antalya International Airport,Trabzon International Airport,Antalya,Turkey,36.898701,30.800501,177,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,900.3045241174657,1.9510157296005062,176.26875783091043
Pegasus Airlines,Adana Airport,Trabzon International Airport,Adana,Turkey,36.9822006226,35.2803993225,65,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,592.2691953221711,1.6329397573357898,95.6862052154553
Pegasus Airlines,Adnan Menderes International Airport,Trabzon International Airport,Izmir,Turkey,38.2924003601,27.156999588,412,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,1121.46558400688,1.7773176428420494,115.67821652393674
Turkish Airlines,Atatürk International Airport,Trabzon International Airport,Istanbul,Turkey,40.976898,28.8146,163,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,920.6198404241364,1.2022608098804417,183.73091850619062
Turkish Airlines,Esenboğa International Airport,Trabzon International Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,581.8602440392093,1.2676312955657139,118.50416629676704
Pegasus Airlines,Dubai International Airport,Sabiha Gökçen International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Istanbul,Turkey,40.898601532,29.3092002869,312,2967.4999073562553,4.056125595244349,329.6442583084391
Pegasus Airlines,Antalya International Airport,Sabiha Gökçen International Airport,Antalya,Turkey,36.898701,30.800501,177,Istanbul,Turkey,40.898601532,29.3092002869,312,463.091682819905,0.8041529924127663,72.85437342758522
Pegasus Airlines,Imam Khomeini International Airport,Sabiha Gökçen International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Istanbul,Turkey,40.898601532,29.3092002869,312,1998.5413333328268,2.687628356439858,215.99339532122076
Pegasus Airlines,Adana Airport,Sabiha Gökçen International Airport,Adana,Turkey,36.9822006226,35.2803993225,65,Istanbul,Turkey,40.898601532,29.3092002869,312,675.2386275308921,1.47282850135647,166.6501492593701
Pegasus Airlines,Adnan Menderes International Airport,Sabiha Gökçen International Airport,Izmir,Turkey,38.2924003601,27.156999588,412,Istanbul,Turkey,40.898601532,29.3092002869,312,343.46488915585815,1.327016677572451,113.42276173338598
Pegasus Airlines,Milas Bodrum International Airport,Sabiha Gökçen International Airport,Bodrum,Turkey,37.25059890749999,27.6643009186,21,Istanbul,Turkey,40.898601532,29.3092002869,312,429.7494852094187,1.169459823090095,97.30790775016325
Pegasus Airlines,Diyarbakir Airport,Sabiha Gökçen International Airport,Diyabakir,Turkey,37.893901825,40.2010002136,2251,Istanbul,Turkey,40.898601532,29.3092002869,312,992.9242248335934,1.3869655256267053,171.13215731291587
Pegasus Airlines,Dalaman International Airport,Sabiha Gökçen International Airport,Dalaman,Turkey,36.7131004333,28.7924995422,20,Istanbul,Turkey,40.898601532,29.3092002869,312,467.5523232221959,0.620207009182842,144.50248214345214
Pegasus Airlines,Erzurum International Airport,Sabiha Gökçen International Airport,Erzurum,Turkey,39.9565010071,41.17020034789999,5763,Istanbul,Turkey,40.898601532,29.3092002869,312,1008.6320264511776,1.6460920341812444,197.88273001681483
Pegasus Airlines,Elazığ Airport,Sabiha Gökçen International Airport,Elazig,Turkey,38.6068992615,39.2914009094,2927,Istanbul,Turkey,40.898601532,29.3092002869,312,890.0011000346326,1.3601978291424697,155.6587068104847
Pegasus Airlines,Şanlıurfa GAP Airport,Sabiha Gökçen International Airport,Sanliurfa,Turkey,37.445663,38.895592,2708,Istanbul,Turkey,40.898601532,29.3092002869,312,910.5359945739327,1.9901875272720373,97.3972557297234
Pegasus Airlines,Gazipaşa Airport,Sabiha Gökçen International Airport,Alanya,Turkey,36.299217,32.300598,86,Istanbul,Turkey,40.898601532,29.3092002869,312,573.6080662213551,1.4503132786837536,101.03010216748112
Pegasus Airlines,Gaziantep International Airport,Sabiha Gökçen International Airport,Gaziantep,Turkey,36.9472007751,37.4786987305,2315,Istanbul,Turkey,40.898601532,29.3092002869,312,831.6267991322222,1.1796075974301057,141.35070909447012
Pegasus Airlines,Malatya Tulga Airport,Sabiha Gökçen International Airport,Malatya,Turkey,38.353699,38.253899,3016,Istanbul,Turkey,40.898601532,29.3092002869,312,816.1838555561657,1.4387669776449603,116.19879981431586
Pegasus Airlines,Trabzon International Airport,Sabiha Gökçen International Airport,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,Istanbul,Turkey,40.898601532,29.3092002869,312,879.7681836803933,1.2914254441663104,161.56765847458183
Pegasus Airlines,Hamad International Airport,Sabiha Gökçen International Airport,Doha,Qatar,25.273056,51.608056,13,Istanbul,Turkey,40.898601532,29.3092002869,312,2693.9157659132848,3.794035134144971,345.3511450860645
Pegasus Airlines,Esenboğa International Airport,Sabiha Gökçen International Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Istanbul,Turkey,40.898601532,29.3092002869,312,323.1277759211857,0.8070356462484607,90.79848720430451
Pegasus Airlines,Kayseri Erkilet Airport,Sabiha Gökçen International Airport,Kayseri,Turkey,38.770401001,35.4953994751,3463,Istanbul,Turkey,40.898601532,29.3092002869,312,578.6222973821696,1.0733970379130982,113.4749732713727
